,0
26562,2.351143412027128e-05
2039,9.250726147646988e-06
2314,1.1309800199201922e-05
59731,2.7125611934202866e-05
61236,5.32088103579378e-05
65261,0.00014157009190956537
392,9.645805415787429e-06
390,4.054519187674211e-05
5854,1.118999971440758e-05
4728,2.3003497175695476e-05
4725,1.302734174513696e-05
2300,0.00032684223331869367
2303,0.00017902547754583732
2302,0.0005604636021668039
2305,1.5121596818582268e-05
2304,4.4203793424829184e-05
4723,6.0872551309348125e-05
2306,1.92936128313234e-05
5847,1.118999971440758e-05
5846,1.118999971440758e-05
74486,2.7770785630642613e-05
27721,9.413966329243645e-05
5840,2.075363387622846e-05
2335,0.000138791110774722
3746,1.4128126908805487e-05
3747,2.2701351690335367e-05
3744,4.426522516084095e-05
3745,0.00016373510374687866
3742,0.00010501508943426984
3743,1.3143193533025835e-05
3740,0.00010925210016526435
3741,9.533597804094902e-05
4621,4.482907662524646e-05
4623,0.00017556140610449267
4624,1.5121596818582268e-05
4625,1.0724516618474458e-05
4626,1.3781503768147724e-05
4627,1.3781503768147724e-05
4628,2.2724920901870034e-05
79008,5.169537408792079e-05
57669,0.0003803552850117661
179,3.309352768201724e-05
178,5.734296448810636e-05
177,3.562619659970013e-05
176,0.00012060401006810232
175,0.00023041461702382368
173,0.00013953647729988945
172,0.000126534868569938
171,7.168019463061371e-05
170,0.0001260236343614209
74228,4.835022364456221e-05
128606,9.630644837012574e-06
7219,9.630644837012574e-06
80363,2.389961031332749e-05
7210,2.9245287428170107e-05
7211,8.808342238711916e-06
7212,4.484233103160847e-05
7215,5.928876305608761e-05
7216,1.8785279774589825e-05
7217,2.0940445036214497e-05
6216,4.103113370757407e-05
6215,3.3892229625240555e-05
6214,6.53885777777607e-05
6213,4.473843721209398e-05
6212,9.250726147646988e-06
6211,2.0302520829643644e-05
6219,1.028344580247155e-05
275,9.645805415787429e-06
70344,9.486922241126567e-06
276,4.696507965412008e-05
6811,2.3281613241969618e-05
6816,2.664125937235276e-05
95167,9.664142987680192e-05
63276,3.122526555426476e-05
442,0.0004042262076134517
7669,7.87831904862766e-05
26819,1.1761199436653772e-05
26812,1.3666309004567174e-05
26810,1.2175136592496517e-05
1769,1.2408141111856777e-05
1762,1.5121596818582268e-05
68347,2.5493407288787015e-05
1767,1.0108153245235314e-05
40226,1.2175136592496517e-05
83134,8.661305167834695e-05
83132,6.363544692623756e-05
1546,1.1519662553770492e-05
1544,0.00022611313204378276
691,3.4790759274549176e-05
1542,5.1500165283843176e-05
697,2.5107172654242752e-05
694,2.7204349645760376e-05
695,2.0917285796314982e-05
8711,1.135604264406232e-05
8712,1.888137098465956e-05
8713,1.3372561974677654e-05
94959,0.0002869248120724008
72131,9.630644837012574e-06
79702,0.00026482737182334417
77561,0.00024966841275162084
93324,1.1287915628368233e-05
72395,2.2891069957997015e-05
5618,0.0006716893425267572
5619,1.1309800199201922e-05
72393,2.6463945241693566e-05
5612,1.3143193533025835e-05
5613,1.0127211229153048e-05
5611,2.234306195321752e-05
5617,0.00013510691870660614
7116,5.286088587808235e-05
31903,1.3327258793440783e-05
6779,2.2049306153240734e-05
6774,6.472294522694382e-05
27397,1.286394888326562e-05
6776,4.9855765033365436e-05
6777,9.883201982158574e-05
6770,2.1417953444437234e-05
6772,1.161405878739025e-05
6773,0.00011256232661913847
1223,0.0004439891978637728
57274,2.395601423761904e-05
258,3.257015074480503e-05
259,5.039075410578715e-05
252,0.00014163712746375045
253,0.0007054577018594804
250,2.1907867911172197e-05
256,8.997221839891665e-05
257,9.978766279601021e-05
254,1.2789716074402603e-05
255,1.1840678713810155e-05
1251,0.0001541020592736346
100034,1.0877288321744534e-05
64614,0.0003746986268063639
57418,9.630644837012574e-06
2432,4.41053532636292e-05
55207,1.5121596818582268e-05
3688,2.517277627802159e-05
3683,0.00025448084314332763
3682,2.5970226721817356e-05
3681,0.00014709151674371606
3680,2.554669967936353e-05
3687,1.5121596818582268e-05
3686,0.00014853342795313624
3685,0.00010800996495662761
134368,3.3184329190941155e-05
2796,1.052636029640574e-05
2518,4.3531234429230186e-05
2514,1.3192853214336361e-05
2517,3.387708828911365e-05
2511,3.3766374081107916e-05
2513,9.138109301468128e-05
3535,0.00035954791853166435
5059,9.697439235419377e-06
3537,2.2054249958122254e-05
3536,0.00011628742085738207
3539,3.62322585070787e-05
5055,3.5639470704927864e-05
5056,3.882660084781322e-05
5051,1.3879348501396766e-05
5053,9.250726147646988e-06
53974,1.1231002492405318e-05
53972,0.000164187926485805
1670,4.790054225866135e-05
54997,0.0002574269728296061
71518,9.486922241126567e-06
104863,2.6540544686314485e-05
26025,1.3880789283258706e-05
54999,5.486282190260645e-05
87298,2.878790582314944e-05
69529,1.314293014548326e-05
106642,4.3887947192331705e-05
44225,8.99214044830938e-06
112062,1.1534921187462455e-05
54190,4.008727369839848e-05
27802,9.630644837012574e-06
27555,1.5121596818582268e-05
27800,2.8325116939291394e-05
27801,5.9511763321492555e-05
27808,9.522924956176921e-06
40946,1.3666309004567174e-05
1151,1.052636029640574e-05
1150,6.561114472395269e-05
97913,0.00015299672903044755
59018,3.806952739047628e-05
59549,1.0108153245235314e-05
25898,9.154634937577253e-06
8039,1.1309800199201922e-05
8529,0.00024984133117330823
8528,0.00027008167779535525
34532,6.396715455244843e-05
8522,1.3086521655990382e-05
34536,1.3666309004567174e-05
67788,1.996330173660077e-05
34534,1.0233301308760316e-05
8524,1.1015186324651014e-05
26603,2.6025232212879116e-05
26606,2.790995276533817e-05
95963,1.5121596818582268e-05
95965,1.5121596818582268e-05
89492,0.00017815363143282604
26547,2.5874090935492182e-05
52831,1.2175136592496517e-05
4299,0.00023857087304484674
4298,1.9894140891616065e-05
4294,2.2518706727855335e-05
4297,3.720180256857753e-05
4296,2.451275654564211e-05
4291,2.0491408100265167e-05
4290,9.630644837012574e-06
4292,5.5248871303337975e-05
66785,1.4646415981615851e-05
61250,8.99214044830938e-06
81562,0.0002058836709996267
81564,0.00012951589436182158
90647,1.3203520120709127e-05
4743,9.250726147646988e-06
31963,9.630644837012574e-06
4741,1.3879348501396766e-05
43333,9.630644837012574e-06
4744,1.3360673011052635e-05
5869,1.118999971440758e-05
5868,1.3565414175122013e-05
96432,1.5121596818582268e-05
5867,2.4306896819339407e-05
5866,9.237038518067345e-06
98122,1.7467848359507597e-05
98126,1.07416374790562e-05
98124,6.285925055546032e-05
2183,8.420408688418546e-05
2182,1.9020953535586262e-05
2181,3.708341874570614e-05
2180,1.5583719843605025e-05
2187,2.2285378729324355e-05
2186,0.0002278420012999666
4608,1.118999971440758e-05
2184,6.29429301316982e-05
2189,1.052636029640574e-05
2188,2.196122756102054e-05
55116,1.3666309004567174e-05
57640,0.00012013489742928583
51127,1.1012170725159106e-05
6454,2.056052634684891e-05
151,0.0003331573750305001
86864,9.630644837012574e-06
153,0.00035464008161207965
152,5.0897614931868484e-05
155,2.3983651816013762e-05
154,0.00015851552085685788
157,2.3830653659433158e-05
156,9.840728448695337e-05
159,6.955666000059175e-05
158,0.0001895942786113607
141866,1.5121596818582268e-05
52694,1.1404761909006671e-05
60072,5.0125335949053934e-05
60074,0.0001051288733497666
128620,1.1251423443320273e-05
6187,6.48161276624817e-05
6184,6.323498913655864e-05
6183,2.092338776176802e-05
6182,9.250726147646988e-06
6188,0.000293567648653504
2727,9.630644837012574e-06
2726,0.00010249190661792469
2725,3.270491236137868e-05
2724,0.00014835350382994336
2723,0.00020776285362391538
2722,9.907800843922068e-05
2721,6.692576229076252e-05
2720,2.9424027607844228e-05
134130,0.00027773901765946736
2729,0.0001404297117469342
2728,0.00015078555076819455
93805,1.905012896176824e-05
7234,5.4904823181582925e-05
7235,5.21658417079043e-05
7941,3.3744201167733236e-05
7943,2.91784930297633e-05
7948,9.630644837012574e-06
7238,9.697439235419377e-06
72720,2.1244703624402824e-05
6238,1.118999971440758e-05
6235,5.9791154148383223e-05
6237,3.460623264575543e-05
6231,2.341623293134785e-05
6230,2.0370150791051388e-05
6232,1.9914090639484124e-05
8866,1.886919112447352e-05
8864,1.1926197707783038e-05
8865,6.120397700793772e-05
8860,3.44966819319556e-05
8861,5.905966764175626e-05
71180,1.178307067309307e-05
104841,0.00029655888439620567
818,4.977248922168786e-05
813,1.0101533173416782e-05
141718,1.5121596818582268e-05
26835,9.630644837012574e-06
60293,2.64095124469505e-05
26838,9.630644837012574e-06
80839,9.346266168296596e-06
80831,2.5644851240729415e-05
5267,2.3197161299039583e-05
4570,3.715347845694387e-05
5265,1.309366052600909e-05
5264,1.0108153245235314e-05
1704,0.001783643147238447
1707,2.119351744325174e-05
2097,4.869621201292464e-05
5269,5.621335665138465e-05
2096,0.00028157616187971554
60291,1.3203520120709127e-05
4577,2.643139701778419e-05
58559,0.0013228023603840133
79720,1.5121596818582268e-05
3029,1.052636029640574e-05
3028,1.052636029640574e-05
3024,1.052636029640574e-05
3022,0.00014053131688842183
3021,1.052636029640574e-05
3020,0.0002456137840604959
144620,9.522924956176921e-06
32562,1.3203520120709127e-05
34326,2.5621829679082602e-05
34323,1.2175136592496517e-05
8730,1.1251950221118845e-05
54328,1.0837041379280802e-05
4197,1.2181974974388568e-05
4194,9.154634937577253e-06
4195,2.6341125662271222e-05
4190,6.334999282838392e-05
4191,4.117366935876303e-05
5670,4.760946821127083e-05
5673,0.0001989591578095136
5679,0.0003458338760699421
33672,1.1207380109679536e-05
89000,1.1534921187462455e-05
38384,1.0739505954038812e-05
8833,4.2444455035702e-05
111795,9.630644837012574e-06
6436,4.5893730381541064e-05
8190,1.1015186324651014e-05
8191,4.2912480100183606e-05
6433,2.0849652053335286e-05
8197,2.3317991860555525e-05
69654,9.630644837012574e-06
48856,1.3879348501396766e-05
27005,1.0903635394296846e-05
27002,2.520953675281631e-05
82150,1.2175136592496517e-05
82152,8.99214044830938e-06
39381,2.4752241655594843e-05
130682,1.5121596818582268e-05
32582,2.181261981140114e-05
32587,0.0008771610262468544
98607,2.5874090935492182e-05
98604,1.1462396479917107e-05
115927,1.1462396479917107e-05
6753,6.955315605836937e-05
6757,1.302734174513696e-05
6754,8.104462303321397e-05
6755,5.0378069762459e-05
107910,1.1519662553770492e-05
96606,1.1534921187462455e-05
32728,9.630644837012574e-06
238,2.2239668113663387e-05
239,6.028278534896612e-05
234,2.2367039010215893e-05
235,0.0007228630709601686
236,0.0003266330504518895
237,0.00014797445484074115
230,0.00018357279236477144
231,0.0007772227889140215
232,0.00023747931034595038
233,0.00016800638161660272
56782,0.0003303798148409313
62081,2.5210469351439757e-05
43836,1.1404761909006671e-05
43838,1.5121596818582268e-05
49526,9.522924956176921e-06
63062,6.597877587348697e-05
104757,9.630644837012574e-06
64497,1.1622274659778507e-05
64499,2.6751228180182406e-05
2539,0.0002658676524010456
2532,3.128614249300339e-05
2533,3.196542564844396e-05
2530,3.347438638348313e-05
2531,2.0826860382645395e-05
55276,0.0001214105953794523
2535,2.171636001081332e-05
46530,6.286317840042037e-05
135436,9.54448075931571e-06
45506,1.5121596818582268e-05
5072,1.3565414175122013e-05
5073,1.1309800199201922e-05
68135,8.436977094886358e-05
5071,1.1519662553770492e-05
5076,1.0127211229153048e-05
5074,6.348784540682591e-05
52579,1.905012896176824e-05
116161,9.630644837012574e-06
53953,7.256800745146364e-05
939,9.237038518067345e-06
938,6.0989692444540687e-05
53956,6.829052843556927e-05
933,0.00026907565032294276
932,9.098817366265166e-05
931,0.00014494827132649973
930,0.00021415073896938772
937,1.9793131262602172e-05
936,0.00011451912877626166
935,4.668511276107844e-05
934,0.0001827166065767463
5380,4.1546591592872046e-05
5382,4.816203880468938e-05
5383,1.028344580247155e-05
5384,9.630644837012574e-06
5385,4.440710945367243e-05
5387,3.8716387013241956e-05
5388,0.00018449556072725072
5389,2.4099900500654524e-05
112911,1.2288841859244642e-05
48696,0.00010632644353177897
48698,3.2020117168287776e-05
62331,1.2288841859244642e-05
62336,4.807564303381332e-05
102753,1.178307067309307e-05
1754,9.999934605747071e-05
44204,6.509668754220347e-05
68793,9.522924956176921e-06
68791,8.053710865137067e-05
59784,0.0003362561642203171
27826,1.0108153245235314e-05
27821,8.042113368508592e-05
41527,3.802655043737435e-05
2411,8.2542640696908e-05
106062,1.4646415981615851e-05
793,1.5903968418289577e-05
2146,8.5498008600621e-05
2145,0.0002624321560115219
799,8.327541372632031e-05
798,7.040406088280647e-05
2144,0.00038380866718739325
71579,5.698756281680046e-05
2415,2.0917285796314982e-05
2142,4.943476698428946e-05
1132,0.00010559534974379361
1131,0.00016565858008087063
1130,4.903716262135387e-05
1137,1.2175136592496517e-05
1136,0.0015872714584054082
1135,9.15006834462852e-05
2419,1.052636029640574e-05
2418,2.9940762295827984e-05
7149,6.768224672349028e-05
7147,0.0005922389493694523
7142,9.250726147646988e-06
7143,0.0004281615258844724
78116,2.4277060818628425e-05
2148,6.542885333484072e-05
8502,2.0265912472298e-05
8504,1.1761199436653772e-05
8507,9.768263262251738e-05
34048,0.0001385715631256011
2882,1.1240681952618181e-05
2883,5.803025188456672e-05
2880,1.0407064196143658e-05
2881,0.00023561351484282963
2887,1.0108153245235314e-05
2885,1.2647526000837736e-05
7493,5.2869284731361384e-05
2888,2.2135333981335213e-05
2889,6.086092463359965e-05
44974,7.229561244563302e-05
2,0.0006124157210490527
47254,1.4593812273578927e-05
61013,1.2871879678785641e-05
1286,0.00012237501022848397
26524,4.25744751544766e-05
26528,1.9175125596328285e-05
1922,2.5035257968476496e-05
3275,0.00020574072994813876
98963,1.1534921187462455e-05
74916,2.127049847049237e-05
3273,8.578533610763031e-05
98961,0.00010515917959026256
3271,9.287051386701229e-05
4761,1.3565414175122013e-05
3600,1.1240681952618181e-05
4765,2.3689920724958128e-05
4767,9.250726147646988e-06
4766,1.161405878739025e-05
4769,2.3491775173590488e-05
4768,8.808342238711916e-06
26294,2.324518257006893e-05
5809,3.267156160553593e-05
5801,3.1223890838686044e-05
103249,4.616144425558983e-05
56869,1.1534921187462455e-05
1573,0.0006704668095962638
680,6.450503644707612e-05
6935,3.512405212579959e-05
81819,1.3879348501396766e-05
64575,2.5396739210833345e-05
53894,6.975586677238351e-05
117176,0.00013967026801489413
674,5.496821155588813e-05
4888,2.621294017595975e-05
4889,4.509268538149877e-05
2709,3.579356789606683e-05
2708,1.0739505954038812e-05
4880,8.486743143926547e-05
4881,0.0001795301670414274
70567,1.3203520120709127e-05
2706,0.000806894199858085
2701,2.3983081714943823e-05
2700,0.0006649351469979656
4886,0.0013093041747728861
4887,3.580768915954685e-05
42197,2.1312823746275803e-05
42191,9.54448075931571e-06
6252,9.250726147646988e-06
6256,1.7043761380790015e-05
6254,4.9973367277299845e-05
118985,1.4646415981615851e-05
113275,1.161405878739025e-05
832,0.0005470509597391641
3475,4.196021133121114e-05
830,8.878245121412585e-05
831,1.052636029640574e-05
836,2.6169180907853147e-05
837,0.00013128655930486497
835,1.9484574209876033e-05
8884,1.6335115501780285e-05
838,0.00034816693794600294
839,6.309573206305334e-05
8880,2.1653370334560738e-05
3479,0.00015555558794884427
8882,9.630644837012574e-06
48262,2.4277060818628425e-05
34552,2.27428296292385e-05
48268,9.630644837012574e-06
8542,6.415208674813541e-05
26854,1.0108153245235314e-05
67087,9.43378344354817e-05
1728,1.052636029640574e-05
1729,0.0005024148494099364
1726,1.1622274659778507e-05
5244,1.5121596818582268e-05
5247,2.505348017775951e-05
68659,2.0242734791289507e-05
1722,0.00029398789542097755
5243,1.0407064196143658e-05
1721,0.00854643268748091
9004,1.1015186324651014e-05
7025,2.3957326200039658e-05
7024,1.2175136592496517e-05
3005,0.0001859613771175519
3004,4.59459768073012e-05
3007,0.00015930718738149338
3006,0.0004073303357753614
3000,0.00038257639093248065
6803,1.5121596818582268e-05
3002,2.3092798657339713e-05
3008,2.4134865375959147e-05
2414,4.2859779778358974e-05
8493,0.0001085377932643507
1588,9.873130272569476e-05
1589,9.208070826911789e-05
7285,9.766236607883546e-05
111235,1.1534921187462455e-05
1582,1.4272755141049158e-05
5483,4.7881691880968626e-05
1580,0.008979745846216936
1581,1.052636029640574e-05
45969,1.2045795331728928e-05
1587,0.00019381826466272295
1584,0.0008181398660733178
5481,0.00020505286618021675
59995,2.5588166100405477e-05
3316,3.5872797103648316e-05
66686,9.630644837012574e-06
66934,0.00015336364409082866
110752,9.630644837012574e-06
31026,9.250726147646988e-06
2416,4.145670058031312e-05
5650,8.091347972486319e-05
5651,9.630644837012574e-06
143385,2.203271835563934e-05
129354,2.1971181501334324e-05
4830,1.118999971440758e-05
118696,3.7576664682421835e-05
4454,2.5874090935492182e-05
48877,3.993453867439198e-05
27020,2.3853901303928105e-05
72683,1.1534921187462455e-05
27022,3.835518856088346e-05
6419,2.0820644551420152e-05
6414,9.250726147646988e-06
6416,9.154634937577253e-06
6413,3.2145634803154634e-05
6412,1.1759018432918615e-05
7774,1.028344580247155e-05
7773,1.321496168641092e-05
7771,4.9668632371370125e-05
92163,1.1534921187462455e-05
3917,8.309884151373984e-05
3916,0.0003799970564911343
3915,2.3192324167891522e-05
3914,2.2184015182803192e-05
3913,1.2181974974388568e-05
3911,0.0005288104927076863
3910,0.00021421531158323666
3919,1.0703369483969181e-05
3918,1.450880622473032e-05
6730,1.2175136592496517e-05
6731,4.014567163690698e-05
6732,3.084571972632608e-05
6735,1.1015186324651014e-05
78903,1.07416374790562e-05
216,0.00020706083047162177
55851,9.630644837012574e-06
214,1.3565414175122013e-05
215,0.00017070646580001029
213,0.00010178221056010361
211,1.2181974974388568e-05
218,7.247128725442354e-05
219,4.575572011252543e-05
97393,1.1519662553770492e-05
97395,9.630644837012574e-06
81156,2.5897839424936123e-05
81158,1.226432187336655e-05
25773,9.630644837012574e-06
25771,7.204644288871102e-05
25777,3.219203295569757e-05
81847,0.00015357382750111649
3284,2.1699964062976175e-05
86817,8.99214044830938e-06
140816,9.630644837012574e-06
3649,5.7601616616130144e-05
3643,1.2385399361061413e-05
3640,1.3879348501396766e-05
2550,2.3624237406947416e-05
2551,9.10317850462265e-05
2553,4.2864535964015975e-05
2554,1.2181974974388568e-05
2557,1.286394888326562e-05
2558,3.996989831572096e-05
64969,9.107735603939577e-05
26086,9.630644837012574e-06
26082,1.9711421221092648e-05
63,4.0503282195328074e-05
46559,1.3260425120984441e-05
5013,0.00016675039157801514
5014,0.00010631854029026407
5015,0.00021109616264117472
3282,2.0634513541641055e-05
5017,3.146632882086145e-05
4415,1.5121596818582268e-05
4414,9.630644837012574e-06
4410,2.0820644551420152e-05
919,0.001060246847821482
918,8.206006407028784e-05
915,0.00018560408380867676
914,0.0004026298422561712
917,5.095005268573217e-05
916,0.00023689015998500071
911,0.0002598460304510037
910,0.0005694130599559988
913,0.0006562876778417105
912,0.0011344750869232395
112399,9.630644837012574e-06
105429,1.1251423443320273e-05
58904,9.630644837012574e-06
134859,1.4646415981615851e-05
134853,0.0002542950007986407
83411,9.697439235419377e-06
80463,0.00045446672837422914
27592,1.286394888326562e-05
84506,1.422015053809049e-05
27846,0.00010617010502428965
243,1.1342347156378039e-05
54220,9.630644837012574e-06
3429,7.890340313075766e-05
59501,5.20295996860892e-05
7162,9.543173645289181e-05
7163,4.663588033470443e-05
7160,0.00014078369323900714
7161,2.2606930122950462e-05
7164,3.1161894518869725e-05
7165,9.250726147646988e-06
142240,1.0108153245235314e-05
89904,5.7059056075198776e-05
3421,0.0005319744005267274
630,1.1340033812017407e-05
32289,9.346266168296596e-06
1213,0.0014387777313537343
111617,1.1231002492405318e-05
632,2.4627142757640968e-05
633,2.3316076370808344e-05
26649,4.778902749901963e-05
635,3.2974381295905446e-05
2003,0.00026896032779962485
637,5.085548318726706e-05
1111,7.439368868177672e-05
1446,8.474027058271732e-05
1112,3.103276676256182e-05
1114,1.2175136592496517e-05
1441,0.00014004008553868117
2006,0.00039893694072428435
47274,2.2334818594709534e-05
1218,0.00016528050490984203
1449,0.000246506145292971
68848,5.6171972580960464e-05
26509,1.4593812273578927e-05
26501,9.630644837012574e-06
4855,0.0001841138823833485
6787,0.00022395863169060037
2301,0.00014481875495089903
72947,1.0108153245235314e-05
79553,4.886972319824449e-05
4724,1.0108153245235314e-05
4727,1.028344580247155e-05
95875,5.991140095488009e-05
95873,3.675641781238545e-05
73017,0.0004200270150693967
4720,0.0003776903196523253
130580,1.7017619730137562e-05
43376,2.3281068030764598e-05
2307,1.118999971440758e-05
4789,1.0724516618474458e-05
6528,9.630644837012574e-06
4787,5.534975029316864e-05
4784,1.028344580247155e-05
4783,3.511294677769785e-05
4782,1.3565414175122013e-05
5820,2.2953263820946103e-05
104218,1.1404761909006671e-05
5826,1.286394888326562e-05
5828,1.4593812273578927e-05
104211,1.1519662553770492e-05
61071,1.8338406616605976e-05
87884,1.2175136592496517e-05
5843,1.118999971440758e-05
7914,9.697439235419377e-06
116823,4.12506250517946e-05
74795,6.405250008754352e-05
199,1.1598998938651209e-05
198,0.0003157137338876472
195,6.69674289345725e-05
194,0.00028928828201520786
81831,1.206232297796369e-05
196,0.00010610702158259809
191,1.6331470493744886e-05
190,3.832286545114124e-05
193,7.391212781920581e-05
81834,0.00030785073291812124
74532,2.4491830085958093e-05
74530,2.1244753998047248e-05
42351,1.422015053809049e-05
56333,2.0882068280332845e-05
56339,3.830071267491528e-05
2769,1.0893799011340786e-05
2763,0.0002888244395029797
2762,0.009586030334688371
2761,0.0004068067064336731
2766,1.052636029640574e-05
2764,5.092299523003888e-05
93840,0.00012710042917253055
6271,3.0304942328360318e-05
6273,3.067890919536814e-05
6279,1.3565414175122013e-05
420,7.628998693968646e-05
113252,1.5121596818582268e-05
55805,3.200730393387276e-05
113705,9.630644837012574e-06
49265,1.3879348501396766e-05
46948,2.44549435640294e-05
3452,8.974163498964625e-05
3453,1.0108153245235314e-05
3450,0.00016477691786942166
3451,0.00014064030377795086
3456,4.153967887939814e-05
851,2.3889635062862813e-05
852,0.00029484974527653045
249,0.0001359604084994257
3459,2.2701496888902255e-05
858,0.0023448563536842557
138698,1.1534921187462455e-05
138696,1.1534921187462455e-05
41997,0.0002620518683121043
41336,1.07416374790562e-05
8908,2.4216168878235384e-05
5229,1.0108153245235314e-05
5222,6.0156884534566094e-05
5220,1.1552035862920363e-05
5226,1.2181974974388568e-05
5225,0.000274016333414744
70898,8.99214044830938e-06
71057,4.9415243083278895e-05
78544,1.0903635394296846e-05
3063,3.580604746290792e-05
3062,0.00011458902618545496
3061,9.955319138089074e-05
3060,0.00018240849243363272
3067,0.00014520656198754268
3066,4.5992664724509705e-05
3064,1.4272755141049158e-05
3069,4.1314642747046414e-05
33912,9.630644837012574e-06
33917,9.630644837012574e-06
94939,1.286394888326562e-05
38038,0.00027551320144707296
94931,9.630644837012574e-06
27478,2.669221131334478e-05
89047,1.3666309004567174e-05
89045,1.0813324354555348e-05
66665,4.429836320767627e-05
4816,0.00030399263311967767
1304,0.0007431138444013048
1305,0.00012385642284610423
1306,2.8079105010786094e-05
1307,0.0007490039961234224
1300,0.00017598863865307047
1301,6.697886966181058e-05
1302,0.0004865208333045267
1303,0.0001438238495087241
48817,1.286394888326562e-05
109742,1.2288841859244642e-05
494,0.0003364936436408074
495,6.823615014101773e-05
497,0.0005261007847854527
490,8.638986224719116e-05
491,0.00010189264100622593
492,0.00017524598809419027
493,0.00013321255429960674
6473,2.2205186039058594e-05
6477,2.0645831161663586e-05
95780,1.5121596818582268e-05
110730,2.2748000880024836e-05
50794,3.742331879578607e-05
110882,9.630644837012574e-06
7757,4.5365062624362385e-05
92494,1.7043761380790015e-05
7753,1.1091111732098674e-05
32892,1.3446693086586087e-05
3938,1.052636029640574e-05
78967,9.630644837012574e-06
3934,1.0703369483969181e-05
32898,6.005576158252848e-05
3930,4.5352340802115406e-05
3932,2.0551346753679024e-05
8332,1.1309800199201922e-05
61646,1.3879348501396766e-05
8331,9.630644837012574e-06
8336,9.697439235419377e-06
8337,7.910209631458438e-05
6718,2.234357526790567e-05
8338,3.330381432421848e-05
6713,2.3420735166781018e-05
6710,1.3666309004567174e-05
6711,0.0008474105625129527
100272,1.1251423443320273e-05
107953,1.5121596818582268e-05
130970,1.115221281791591e-05
81132,1.125059434298013e-05
4046,1.1240681952618181e-05
4047,3.859833953702116e-05
4041,7.988745534421909e-05
4042,2.047989871929056e-05
4043,9.630644837012574e-06
77455,0.00011822422998157523
26313,1.932808407243195e-05
25750,4.2755383418359785e-05
25752,9.697439235419377e-06
25753,2.260132802416334e-05
25755,9.697439235419377e-06
43744,2.386598975557546e-05
3665,1.052636029640574e-05
3660,1.450880622473032e-05
65585,1.1288266677523025e-05
3668,5.1356673614193424e-05
2394,0.000264074314025729
