,0
141718,1.0623298791228506e-05
26835,9.254991337508906e-06
60293,2.0229593740416542e-05
26838,9.254991337508906e-06
80839,9.306348939307049e-06
80831,2.2428118166319648e-05
5267,2.3250627077059017e-05
4570,3.360699731309192e-05
5265,1.2122142679008543e-05
5264,9.077033834123701e-06
1704,0.0016363971647012892
1707,2.5448699491910796e-05
2097,9.860390726454019e-05
5269,4.7058293204456356e-05
2096,0.0002884524316140404
60291,9.072225317967548e-06
4577,2.170626068355848e-05
58559,0.001095726173359119
79720,1.0623298791228506e-05
3029,1.6580865322883335e-05
3028,1.6580865322883335e-05
3024,1.6580865322883335e-05
3022,0.00013668612779001299
3021,1.6580865322883335e-05
3020,0.000215527438899797
144620,9.927499409138023e-06
32562,9.072225317967548e-06
34326,2.0615152379870452e-05
34323,9.363088518771843e-06
8730,1.1436127566904562e-05
54328,1.0559889512694554e-05
4197,1.1392093731389209e-05
4194,1.0051716144732287e-05
4195,6.551723402416382e-05
4190,6.469328035986794e-05
4191,3.9210136433759526e-05
5670,4.844489959652577e-05
5673,0.00018288642156928948
5679,0.00031544106278628346
33672,1.1975039610483326e-05
89000,9.396516646911667e-06
38384,9.68692692719694e-06
8833,4.508595804744388e-05
111795,9.254991337508906e-06
6436,4.841914285097306e-05
8190,1.1858533345669808e-05
8191,4.1227858800097304e-05
6433,1.796026705711844e-05
8197,1.8347295294215576e-05
69654,9.254991337508906e-06
48856,9.030734297237215e-06
27005,1.1422128972018781e-05
27002,2.1149295526708055e-05
82150,9.363088518771843e-06
82152,8.202569886624924e-06
39381,1.9878290128737412e-05
130682,1.0623298791228506e-05
32582,2.0647085068898114e-05
32587,0.0007364576602761423
98607,2.2821674548335792e-05
98604,1.0860784791348494e-05
115927,1.0860784791348494e-05
6753,6.990154833442601e-05
6757,1.1896047093405531e-05
6754,7.843254247558448e-05
6755,4.564761194219793e-05
107910,1.1291712540268005e-05
96606,9.396516646911667e-06
32728,9.254991337508906e-06
238,3.889623884126312e-05
239,0.00010780669399170588
234,2.942376853069897e-05
235,0.0007489860994930609
236,0.0003680712969475871
237,0.00016665847062306407
230,0.00022575783089180391
231,0.0007547435024582016
232,0.00028375002068487687
233,0.0001539944262780696
56782,0.00026339711645044733
62081,2.9087669255729002e-05
43836,1.2903280509949978e-05
43838,1.0623298791228506e-05
49526,9.927499409138023e-06
63062,4.9217507086234846e-05
104757,9.254991337508906e-06
64497,1.646533713862612e-05
64499,1.918929965604158e-05
2539,0.0002595811802087047
2532,3.883745965280476e-05
2533,4.137834078041261e-05
2530,3.7433807494796e-05
2531,2.6034386096950237e-05
55276,0.0001003838650396325
2535,2.90114254404352e-05
46530,6.0568010750947326e-05
135436,1.2604737451021117e-05
45506,1.0623298791228506e-05
5072,1.1552003267305462e-05
5073,1.1082961892329976e-05
68135,0.0001537067070658812
5071,1.1291712540268005e-05
5076,8.382025334139617e-06
5074,5.131387750582432e-05
52579,9.231557944690053e-06
116161,9.254991337508906e-06
53953,6.307951868794064e-05
939,9.395293526121529e-06
938,6.959832898814665e-05
53956,5.404004705525915e-05
933,0.00027216382800267675
932,9.941942841130439e-05
931,0.0001483275800775727
930,0.0002471051171030901
937,2.5121700989026305e-05
936,0.0001169879045959404
935,5.5234527996830644e-05
934,0.00020119424204059866
5380,4.526407152778556e-05
5382,4.463494212740328e-05
5383,9.263514557160684e-06
5384,9.254991337508906e-06
5385,3.992185986211164e-05
5387,3.5728886299802065e-05
5388,0.00017027663342536454
5389,2.4706476174010267e-05
112911,9.38840756589275e-06
48696,7.722609569535031e-05
48698,2.730829754330091e-05
62331,9.38840756589275e-06
62336,4.012476390808582e-05
102753,8.950778647303909e-06
1754,0.00012742882373388616
44204,3.9301518810910826e-05
68793,9.927499409138023e-06
68791,8.564807261414041e-05
59784,0.00027095846233254396
27826,9.077033834123701e-06
27821,7.06911186363853e-05
41527,2.777866441756529e-05
2411,8.058763812666856e-05
106062,9.253709306140827e-06
793,9.562552901136608e-06
2146,0.00010055223945651224
2145,0.0002803642293307722
799,0.00019480749504542316
798,0.00019359606290706796
2144,0.0003859507272026607
71579,4.519009300323311e-05
2415,3.368720253352675e-05
2142,0.00013634161239811873
1132,0.00010314207081303271
1131,0.00017254577768383532
1130,5.132238132195909e-05
1137,9.363088518771843e-06
1136,0.0015090552973446765
1135,0.00011198815671174621
2419,1.6580865322883335e-05
2418,3.836045201583751e-05
7149,6.74949699342676e-05
7147,0.0005022633422528296
7142,1.1263819358708786e-05
7143,0.0003707569476849012
78116,1.8508700643649733e-05
2148,6.955058065153863e-05
8502,2.3122352704378595e-05
8504,1.2256304166182796e-05
8507,7.999584332664717e-05
34048,0.00013004711978617888
2882,1.1634123514700023e-05
2883,6.177618733313396e-05
2880,9.971105203102841e-06
2881,0.00022925968309368084
2887,9.077033834123701e-06
2885,1.139942139784576e-05
7493,5.393834220917177e-05
2888,2.2213641516902628e-05
2889,5.3996191915343185e-05
44974,5.061749837799771e-05
2,0.0006837533963484239
47254,1.1865778225310477e-05
61013,1.0158565358804365e-05
1286,0.00015507292289834625
26524,3.678245752485314e-05
26528,2.185972878853002e-05
1922,2.4550081508183646e-05
3275,0.0001730867597201423
98963,9.396516646911667e-06
74916,1.714031928830421e-05
3273,7.964408851370387e-05
98961,7.685812658729565e-05
3271,0.00010185928666001002
4761,1.1552003267305462e-05
3600,1.1634123514700023e-05
4765,1.9170921104108966e-05
4767,1.1263819358708786e-05
4766,8.112661523840102e-06
4769,2.2475055623719183e-05
4768,8.879504815922668e-06
26294,2.0323703092283587e-05
5809,3.380594179475505e-05
5801,2.9601467786999562e-05
103249,4.360877907259852e-05
56869,9.396516646911667e-06
1573,0.0007531038305840408
680,6.555186188922493e-05
6935,2.6398387158586224e-05
81819,9.030734297237215e-06
64575,1.9467152783104427e-05
53894,5.4466343406048e-05
117176,0.00010314040905801864
674,6.880139983666136e-05
4888,2.295142466515122e-05
4889,4.2806245129708933e-05
2709,3.72082213945811e-05
2708,9.68692692719694e-06
4880,7.726721496325467e-05
4881,0.00016112414322098364
70567,9.072225317967548e-06
2706,0.000730829962391327
2701,2.6215647482004724e-05
2700,0.0005926581308425747
4886,0.00116997410592095
4887,3.3321434247704007e-05
42197,2.0679960969198486e-05
42191,1.2604737451021117e-05
6252,1.1263819358708786e-05
6256,9.857037208869004e-06
6254,4.9107523987818354e-05
118985,9.253709306140827e-06
113275,8.112661523840102e-06
832,0.007194098036442466
3475,3.975315668686901e-05
830,0.00016506328055027498
831,1.6580865322883335e-05
836,4.2364365720555304e-05
837,0.006458404405518578
835,2.9446260312150323e-05
8884,1.3053142756713247e-05
838,0.0004461633770857294
839,0.00013196646108089736
8880,2.1048564606104287e-05
3479,0.0001642097831778683
8882,9.254991337508906e-06
48262,1.8508700643649733e-05
34552,2.2674048261835168e-05
48268,9.254991337508906e-06
8542,5.658657757705648e-05
26854,9.077033834123701e-06
67087,8.026664491420221e-05
1728,1.6580865322883335e-05
1729,0.0004847091526049464
1726,1.646533713862612e-05
5244,1.0623298791228506e-05
5247,1.9224814509243666e-05
68659,1.647281664332611e-05
1722,0.00032080354810315416
5243,9.971105203102841e-06
1721,0.0011546235275422573
9004,1.1858533345669808e-05
7025,2.2482383290175734e-05
7024,9.363088518771843e-06
3005,0.00015360230271209836
3004,4.655714947636045e-05
3007,0.00014573828313625445
3006,0.0003973806571640326
3000,0.00032741157580958903
6803,1.0623298791228506e-05
3002,2.3293913583990802e-05
3008,2.3905121206870908e-05
2414,4.830772573700601e-05
8493,0.00010319687975217576
1588,0.00011042174021830392
1589,9.812934252805511e-05
7285,8.976419182207076e-05
111235,9.396516646911667e-06
1582,2.567367299082382e-05
5483,4.477451526484144e-05
1580,0.007899930077776571
1581,1.6580865322883335e-05
45969,3.3755799561988366e-05
1587,0.00019105584814938791
1584,0.0071321248090696005
5481,0.00018400865491535485
59995,1.8656983467049045e-05
3316,3.2276016549424876e-05
66686,9.254991337508906e-06
66934,0.0001249531388456746
110752,9.254991337508906e-06
31026,1.1263819358708786e-05
2416,3.5286664474132415e-05
5650,8.249510926097187e-05
5651,9.254991337508906e-06
143385,1.7728710355446744e-05
129354,1.9398062717943347e-05
4830,1.2430560117551866e-05
118696,3.0537734532200725e-05
4454,2.2821674548335792e-05
48877,3.530139516404308e-05
27020,2.4201491641313375e-05
72683,9.396516646911667e-06
27022,3.165805761222868e-05
6419,2.1685551455060774e-05
6414,1.1263819358708786e-05
6416,1.0051716144732287e-05
6413,3.3364329972021814e-05
6412,1.1690139488930794e-05
7774,9.263514557160684e-06
7773,2.6016075995969286e-05
7771,4.567330904694952e-05
92163,9.396516646911667e-06
3917,8.84240352142358e-05
3916,0.0004387687758677188
3915,2.350972211067307e-05
3914,2.0135293414392564e-05
3913,1.1392093731389209e-05
3911,0.000499979747213858
3910,0.00019708301004105875
3919,1.4147711367660421e-05
3918,1.1529125398848892e-05
6730,9.363088518771843e-06
6731,3.335613251744783e-05
6732,3.0373341947211624e-05
6735,1.1858533345669808e-05
78903,9.017739059915206e-06
216,0.00021845046051758633
55851,9.254991337508906e-06
214,1.1552003267305462e-05
215,0.0001690624060968994
213,0.00012190345005079714
211,1.1392093731389209e-05
218,0.00010906034364142231
219,6.647412674988515e-05
97393,1.1291712540268005e-05
97395,9.254991337508906e-06
81156,1.839762918086935e-05
81158,1.0054163387030372e-05
25773,9.254991337508906e-06
25771,5.563173546673284e-05
25777,2.808637972968856e-05
81847,0.0001383982112733456
3284,2.4437197070554547e-05
86817,8.202569886624924e-06
140816,9.254991337508906e-06
3649,5.97075783561312e-05
3643,9.926408240783451e-06
3640,9.030734297237215e-06
2550,2.857805498626909e-05
2551,9.593438844488213e-05
2553,5.488884468772673e-05
2554,1.1392093731389209e-05
2557,9.755669087862818e-06
2558,4.3392733911353084e-05
64969,7.67755206201424e-05
26086,9.254991337508906e-06
26082,1.9440767390028675e-05
63,7.614365339736628e-05
46559,9.73421145647947e-06
5013,0.0001575830730986597
5014,0.00010027366577942929
5015,0.00020245446771707064
3282,2.5657899157007038e-05
5017,3.0030543246837104e-05
4415,1.0623298791228506e-05
4414,9.254991337508906e-06
4410,2.1685551455060774e-05
919,0.0010308917690283886
918,8.955634686480465e-05
915,0.0001858472912609797
914,0.00040407205411531857
917,5.906775234843944e-05
916,0.000253000447736633
911,0.0002714108604936035
910,0.0005522721219424729
913,0.0007185113914831483
912,0.0011102011655739295
112399,9.254991337508906e-06
105429,9.143919874728523e-06
58904,9.254991337508906e-06
134859,9.253709306140827e-06
134853,0.00020428004878859766
83411,9.075719304316833e-06
80463,0.0003730433101723042
27592,9.755669087862818e-06
84506,1.0510314138216065e-05
27846,8.099825464270178e-05
243,2.386398741540415e-05
54220,9.254991337508906e-06
3429,8.735835529345746e-05
59501,5.148313361354198e-05
7162,8.934916504885977e-05
7163,4.57003168341004e-05
7160,0.0001327316197414805
7161,2.194016481664595e-05
7164,3.9020406863170354e-05
7165,1.1263819358708786e-05
142240,9.077033834123701e-06
89904,4.870654887341297e-05
3421,0.0005569250758096906
630,2.5734538614869395e-05
32289,9.306348939307049e-06
1213,0.0013141220472741046
111617,9.89601990211029e-06
632,2.5384623903541067e-05
633,4.081814503021923e-05
26649,4.0013706567646484e-05
635,3.812040670047845e-05
2003,0.00024238396508313465
637,0.00013689696151957128
1111,7.534945106358912e-05
1446,7.785036817510814e-05
1112,9.74677643018056e-05
1114,9.363088518771843e-06
1441,0.00014084759415909024
2006,0.0004350155380318867
47274,1.7192561843104546e-05
1218,0.00016777948624033552
1449,0.0002597564764123405
68848,4.9339361516307575e-05
26509,1.1865778225310477e-05
26501,9.254991337508906e-06
4855,0.00015662645794575707
6787,0.00020610582123326032
2301,0.00012786256803240287
72947,9.077033834123701e-06
79553,4.0788194376196816e-05
4724,9.077033834123701e-06
4727,9.263514557160684e-06
95875,4.174397363764162e-05
95873,2.7239374067323125e-05
73017,0.0003503454261443295
4720,0.0003300957155301219
130580,8.907348895690516e-06
43376,1.941639735598407e-05
2307,1.2430560117551866e-05
4789,1.746421079220601e-05
6528,9.254991337508906e-06
4787,6.179580054794949e-05
4784,9.263514557160684e-06
4783,3.205502968639565e-05
4782,1.1552003267305462e-05
5820,2.6163203873125027e-05
104218,1.2903280509949978e-05
5826,9.755669087862818e-06
5828,1.1865778225310477e-05
104211,1.1291712540268005e-05
61071,1.7508918825931974e-05
87884,9.363088518771843e-06
5843,1.2430560117551866e-05
7914,9.075719304316833e-06
116823,3.897315401031411e-05
74795,4.880520747638e-05
199,1.2218270918961756e-05
198,0.00034866650658686916
195,8.465423089807717e-05
194,0.0003372411936318043
81831,9.113012736343171e-06
196,0.00011205490227177561
191,2.078829382983503e-05
190,5.021912173509634e-05
193,8.490962198054634e-05
81834,0.00025870903297078174
74532,2.4044461089121666e-05
74530,1.8154255223806305e-05
42351,1.0510314138216065e-05
56333,1.8398911212237428e-05
56339,3.161649268489649e-05
2769,1.233940352197137e-05
2763,0.00028654449556637327
2762,0.0018956952242066302
2761,0.00035565463511846
2766,1.6580865322883335e-05
2764,5.950863769594624e-05
93840,0.00010896900791602686
6271,3.05984200225092e-05
6273,2.7595773995983112e-05
6279,1.1552003267305462e-05
420,9.512816841872233e-05
113252,1.0623298791228506e-05
55805,2.9108213285667597e-05
113705,9.254991337508906e-06
49265,9.030734297237215e-06
46948,1.8216145192696072e-05
3452,8.738585020038685e-05
3453,9.077033834123701e-06
3450,0.00017750253097485692
3451,0.0001379931145556824
3456,3.587614135990846e-05
851,2.4407664058870445e-05
852,0.0006810743502470265
249,0.00015812363654020683
3459,2.5943953841655178e-05
858,0.0023675998258862988
138698,9.396516646911667e-06
138696,9.396516646911667e-06
41997,0.00021309612424481145
41336,9.017739059915206e-06
8908,2.44316686528363e-05
5229,9.077033834123701e-06
5222,5.4487849117026266e-05
5220,1.2869266392387807e-05
5226,1.1392093731389209e-05
5225,0.00022107926060463661
70898,8.202569886624924e-06
71057,4.554724760544608e-05
78544,1.1422128972018781e-05
3063,5.2943816639070695e-05
3062,0.0001170861475545613
3061,0.00010246371020096909
3060,0.00018915004062263036
3067,0.00015511925522826303
3066,4.85531688133047e-05
3064,2.567367299082382e-05
3069,5.10440888035602e-05
33912,9.254991337508906e-06
33917,9.254991337508906e-06
94939,9.755669087862818e-06
38038,0.00024707307116115943
94931,9.254991337508906e-06
27478,4.3009508868129195e-05
89047,1.1330725603453185e-05
89045,9.769998796745625e-06
66665,4.120483234896085e-05
4816,0.00027599922496992233
1304,0.0007925877093329891
1305,0.00013013401129687192
1306,1.892564141990845e-05
1307,0.0007730309156807113
1300,0.00018966491885348015
1301,8.796261639735117e-05
1302,0.00048606933949073755
1303,0.0001534040658177739
48817,9.755669087862818e-06
109742,9.38840756589275e-06
494,0.0006701720625880155
495,6.203010519058422e-05
497,0.000588638187255579
490,9.643585416672412e-05
491,0.00010310658381661824
492,0.00018497957581451165
493,0.00012383935675584477
6473,2.4289093463221673e-05
6477,2.1113524683178712e-05
95780,1.0623298791228506e-05
110730,2.1676962768988665e-05
50794,3.3833224355119165e-05
110882,9.254991337508906e-06
7757,4.068998482762066e-05
92494,9.857037208869004e-06
7753,1.2249847131657293e-05
32892,1.1252063861098608e-05
3938,1.6580865322883335e-05
78967,9.254991337508906e-06
3934,1.4147711367660421e-05
32898,4.5997664703199756e-05
3930,3.6537891452051215e-05
3932,1.8119725953864927e-05
8332,1.1082961892329976e-05
61646,9.030734297237215e-06
8331,9.254991337508906e-06
8336,9.075719304316833e-06
8337,7.55335022516109e-05
6718,2.180972603389382e-05
8338,2.8157256489748143e-05
6713,1.9144720333159205e-05
6710,1.1330725603453185e-05
6711,0.0007084789790631132
100272,9.143919874728523e-06
107953,1.0623298791228506e-05
130970,8.88454775280161e-06
81132,8.270246756701186e-06
4046,1.1634123514700023e-05
4047,3.287783290593467e-05
4041,8.436970807960731e-05
4042,1.876553679029662e-05
4043,9.254991337508906e-06
77455,0.00010136359716672568
26313,1.833071064182574e-05
25750,4.2174365965116074e-05
25752,9.075719304316833e-06
25753,2.1303780005830896e-05
25755,9.075719304316833e-06
43744,2.21936460101126e-05
3665,1.6580865322883335e-05
3660,1.1529125398848892e-05
65585,8.933749161191062e-06
3668,5.2270649372715464e-05
2394,0.00026065364600687306
2579,2.3318176065424314e-05
90428,1.9404374064108108e-05
2575,6.006637135115477e-05
